previsto,real,diferenca,mapeMes=17.361579224870013
13932.02306453541,12907.63,1024.3930645354103
18638.925906718076,20886.22,-2247.2940932819256
16138.675985307693,17029.44,-890.7640146923059
16628.66083468646,16436.22,192.4408346864584
14785.548839888945,14628.2,157.34883988894398
12697.764971091598,10910.46,1787.3049710915984
14727.175697205439,13827.7,899.4756972054383
14727.175697205439,12818.97,1908.2056972054397
16603.93062329769,18825.33,-2221.399376702313
17321.842687795608,17822.06,-500.21731220439324
18147.011483261882,18107.47,39.541483261880785
14727.175697205439,14207.98,519.1956972054395
14760.675595490782,25323.93,-10563.254404509218
15053.27841874577,15210.47,-157.1915812542302
17190.775859153717,18081.78,-891.0041408462821
19622.56822291136,20968.92,-1346.3517770886392
18300.620314184427,20389.34,-2088.719685815573
16529.984516796765,16735.94,-205.9554832032336
23949.370835343896,26014.06,-2064.6891646561053
26998.875350256265,32426.68,-5427.804649743735
18583.817051618844,19845.48,-1261.6629483811557
18056.11929605335,18838.88,-782.7607039466493
21155.496482307317,21706.36,-550.8635176926837
18444.297559928593,17821.48,622.8175599285933
17195.473611802012,17224.4,-28.92638819798958
23647.13777590841,25017.89,-1370.7522240915896
20973.84377663314,21613.16,-639.316223366859
18251.163026376962,19127.18,-876.0169736230382
21542.9395957014,21796.84,-253.90040429860164
19974.478018059133,20204.69,-230.21198194086537
16867.32924100429,18358.7,-1491.370758995712
15796.41249306202,16361.079999999998,-564.667506937978
15339.638732850999,15473.77,-134.13126714900136
19625.722002800703,20695.83,-1070.1079971992986
18428.11797940284,22208.14,-3780.02202059716
19037.20817912549,15336.2,3701.008179125489
22363.768808849753,18417.6,3946.168808849754
